ID;Person_Id;Movie_Id;Evaluation
12412;63;12;NULL
12413;63;13;NULL
12414;63;14;NULL
12415;63;15;NULL
12416;63;16;NULL
12417;63;17;NULL
12418;63;18;NULL
12419;63;19;NULL
12420;63;20;NULL
12421;63;21;NULL
12422;63;22;NULL
12423;63;23;NULL
12424;63;24;NULL
12425;63;25;NULL
12426;63;26;NULL
12427;63;27;NULL
12428;63;28;NULL
12429;63;29;NULL
12430;63;30;NULL
12431;63;31;NULL
12432;63;32;NULL
12433;63;33;NULL
12434;63;34;NULL
12435;63;35;NULL
12436;63;36;NULL
12437;63;37;NULL
12438;63;38;NULL
12439;63;39;NULL
12440;63;40;NULL
12441;63;41;NULL
12442;63;42;NULL
12443;63;43;NULL
12444;63;44;NULL
12445;63;45;NULL
12446;63;46;NULL
12447;63;47;NULL
12448;63;48;NULL
12449;63;49;NULL
12450;63;50;NULL
12451;63;51;NULL
12452;63;52;NULL
12453;63;53;NULL
12454;63;54;NULL
12455;63;55;NULL
12456;63;56;NULL
12457;63;57;NULL
12458;63;58;NULL
12459;63;59;NULL
12460;63;60;NULL
12461;63;61;NULL
12462;63;62;NULL
12463;63;63;NULL
12464;63;64;NULL
12465;63;65;NULL
12466;63;66;NULL
12467;63;67;NULL
12468;63;68;NULL
12469;63;69;NULL
12470;63;70;NULL
12471;63;71;NULL
12472;63;72;NULL
12473;63;73;NULL
12474;63;74;NULL
12475;63;75;NULL
12476;63;76;NULL
12477;63;77;NULL
12478;63;78;NULL
12479;63;79;NULL
12480;63;80;NULL
12481;63;81;NULL
12482;63;82;NULL
12483;63;83;NULL
12484;63;84;NULL
12485;63;85;NULL
12486;63;86;NULL
12487;63;87;NULL
12488;63;88;NULL
12489;63;89;NULL
12490;63;90;NULL
12491;63;91;NULL
12492;63;92;NULL
12493;63;93;NULL
12494;63;94;NULL
12495;63;95;NULL
12496;63;96;NULL
12497;63;97;NULL
12498;63;98;NULL
12499;63;99;NULL
12500;63;100;NULL
12501;63;101;NULL
12502;63;102;NULL
12503;63;103;NULL
12504;63;104;NULL
12505;63;105;NULL
12506;63;106;NULL
12507;63;107;NULL
12508;63;108;NULL
12509;63;109;NULL
12510;63;110;NULL
12511;63;111;NULL
12512;63;112;NULL
12513;63;113;NULL
12514;63;114;NULL
12515;63;115;NULL
12516;63;116;NULL
12517;63;117;NULL
12518;63;118;NULL
12519;63;119;NULL
12520;63;120;NULL
12521;63;121;NULL
12522;63;122;NULL
12523;63;123;NULL
12524;63;124;NULL
12525;63;125;NULL
12526;63;126;NULL
12527;63;127;NULL
12528;63;128;NULL
12529;63;129;NULL
12530;63;130;NULL
12531;63;131;NULL
12532;63;132;NULL
12533;63;133;NULL
12534;63;134;NULL
12535;63;135;NULL
12536;63;136;NULL
12537;63;137;NULL
12538;63;138;NULL
12539;63;139;NULL
12540;63;140;NULL
12541;63;141;NULL
12542;63;142;NULL
12543;63;143;NULL
12544;63;144;NULL
12545;63;145;NULL
12546;63;146;NULL
12547;63;147;NULL
12548;63;148;NULL
12549;63;149;NULL
12550;63;150;NULL
12551;63;151;NULL
12552;63;152;NULL
12553;63;153;NULL
12554;63;154;NULL
12555;63;155;NULL
12556;63;156;NULL
12557;63;157;NULL
12558;63;158;NULL
12559;63;159;NULL
12560;63;160;NULL
12561;63;161;NULL
12562;63;162;NULL
12563;63;163;NULL
12564;63;164;NULL
12565;63;165;NULL
12566;63;166;NULL
12567;63;167;NULL
12568;63;168;NULL
12569;63;169;NULL
12570;63;170;NULL
12571;63;171;NULL
12572;63;172;NULL
12573;63;173;NULL
12574;63;174;NULL
12575;63;175;NULL
12576;63;176;NULL
12577;63;177;NULL
12578;63;178;NULL
12579;63;179;NULL
12580;63;180;NULL
12581;63;181;NULL
12582;63;182;NULL
12583;63;183;NULL
12584;63;184;NULL
12585;63;185;NULL
12586;63;186;NULL
12587;63;187;NULL
12588;63;188;NULL
12589;63;189;NULL
12590;63;190;NULL
12591;63;191;NULL
12592;63;192;NULL
12593;63;193;NULL
12594;63;194;NULL
12595;63;195;NULL
12596;63;196;NULL
12597;63;197;NULL
12598;63;198;NULL
12599;63;199;NULL
12600;63;200;NULL
12601;64;1;3
12602;64;2;3
12603;64;3;2
12604;64;4;4
12605;64;5;3
12606;64;6;3
12607;64;7;2
12608;64;8;3
12609;64;9;3
12610;64;10;4
12611;64;11;4
12612;64;12;4
12613;64;13;4
12614;64;14;3
12615;64;15;2
12616;64;16;4
12617;64;17;NULL
12618;64;18;3
12619;64;19;NULL
12620;64;20;2
12621;64;21;2
12622;64;22;3
12623;64;23;3
12624;64;24;3
12625;64;25;2
12626;64;26;2
12627;64;27;2
12628;64;28;3
12629;64;29;4
12630;64;30;4
12631;64;31;NULL
12632;64;32;2
12633;64;33;3
12634;64;34;3
12635;64;35;2
12636;64;36;4
12637;64;37;4
12638;64;38;3
12639;64;39;4
12640;64;40;3
12641;64;41;2
12642;64;42;2
12643;64;43;2
12644;64;44;NULL
12645;64;45;3
12646;64;46;NULL
12647;64;47;4
12648;64;48;2
12649;64;49;4
12650;64;50;4
12651;64;51;3
12652;64;52;3
12653;64;53;2
12654;64;54;5
12655;64;55;5
12656;64;56;4
12657;64;57;3
12658;64;58;1
12659;64;59;NULL
12660;64;60;2
12661;64;61;3
12662;64;62;3
12663;64;63;2
12664;64;64;2
12665;64;65;2
12666;64;66;3
12667;64;67;3
12668;64;68;1
12669;64;69;2
12670;64;70;4
12671;64;71;4
12672;64;72;3
12673;64;73;3
12674;64;74;2
12675;64;75;3
12676;64;76;1
12677;64;77;1
12678;64;78;1
12679;64;79;3
12680;64;80;3
12681;64;81;4
12682;64;82;2
12683;64;83;2
12684;64;84;NULL
12685;64;85;3
12686;64;86;3
12687;64;87;3
12688;64;88;3
12689;64;89;3
12690;64;90;3
12691;64;91;2
12692;64;92;2
12693;64;93;2
12694;64;94;2
12695;64;95;2
12696;64;96;2
12697;64;97;4
12698;64;98;2
12699;64;99;4
12700;64;100;3
12701;64;101;3
12702;64;102;3
12703;64;103;5
12704;64;104;2
12705;64;105;3
12706;64;106;2
12707;64;107;2
12708;64;108;1
12709;64;109;5
12710;64;110;1
12711;64;111;5
12712;64;112;2
12713;64;113;1
12714;64;114;4
12715;64;115;3
12716;64;116;2
12717;64;117;2
12718;64;118;2
12719;64;119;2
12720;64;120;4
12721;64;121;1
12722;64;122;NULL
12723;64;123;2
12724;64;124;2
12725;64;125;3
12726;64;126;5
12727;64;127;4
12728;64;128;4
12729;64;129;3
12730;64;130;2
12731;64;131;2
12732;64;132;2
12733;64;133;2
12734;64;134;2
12735;64;135;3
12736;64;136;3
12737;64;137;1
12738;64;138;1
12739;64;139;NULL
12740;64;140;3
12741;64;141;3
12742;64;142;3
12743;64;143;1
12744;64;144;2
12745;64;145;2
12746;64;146;1
12747;64;147;1
12748;64;148;3
12749;64;149;3
12750;64;150;2
12751;64;151;3
12752;64;152;1
12753;64;153;3
12754;64;154;3
12755;64;155;1
12756;64;156;1
12757;64;157;1
12758;64;158;5
12759;64;159;4
12760;64;160;2
12761;64;161;2
12762;64;162;3
12763;64;163;2
12764;64;164;5
12765;64;165;1
12766;64;166;1
12767;64;167;2
12768;64;168;2
12769;64;169;2
12770;64;170;2
12771;64;171;1
12772;64;172;NULL
12773;64;173;NULL
12774;64;174;NULL
12775;64;175;5
12776;64;176;3
12777;64;177;4
12778;64;178;3
12779;64;179;NULL
12780;64;180;5
12781;64;181;4
12782;64;182;3
12783;64;183;4
12784;64;184;3
12785;64;185;1
12786;64;186;2
12787;64;187;2
12788;64;188;1
12789;64;189;4
12790;64;190;3
12791;64;191;3
12792;64;192;3
12793;64;193;2
12794;64;194;2
12795;64;195;3
12796;64;196;2
12797;64;197;2
12798;64;198;2
12799;64;199;1
12800;64;200;NULL
12801;65;1;NULL
12802;65;2;NULL
12803;65;3;NULL
12804;65;4;4
12805;65;5;NULL
12806;65;6;NULL
12807;65;7;NULL
12808;65;8;NULL
12809;65;9;NULL
12810;65;10;NULL
12811;65;11;NULL
12812;65;12;NULL
12813;65;13;NULL
12814;65;14;NULL
12815;65;15;NULL
12816;65;16;NULL
12817;65;17;NULL
12818;65;18;5
12819;65;19;NULL
12820;65;20;5
12821;65;21;NULL
12822;65;22;NULL
12823;65;23;NULL
12824;65;24;NULL
12825;65;25;NULL
12826;65;26;NULL
12827;65;27;NULL
12828;65;28;NULL
12829;65;29;NULL
12830;65;30;NULL
12831;65;31;NULL
12832;65;32;NULL
12833;65;33;NULL
12834;65;34;NULL
12835;65;35;4
12836;65;36;4
12837;65;37;4
12838;65;38;NULL
12839;65;39;NULL
12840;65;40;NULL
12841;65;41;NULL
12842;65;42;NULL
12843;65;43;NULL
12844;65;44;NULL
12845;65;45;NULL
12846;65;46;NULL
12847;65;47;3
12848;65;48;NULL
12849;65;49;5
12850;65;50;3
12851;65;51;NULL
12852;65;52;5
12853;65;53;NULL
12854;65;54;NULL
12855;65;55;NULL
12856;65;56;3
12857;65;57;NULL
12858;65;58;4
12859;65;59;NULL
12860;65;60;NULL
12861;65;61;NULL
12862;65;62;NULL
12863;65;63;NULL
12864;65;64;NULL
12865;65;65;NULL
12866;65;66;3
12867;65;67;4
12868;65;68;4
12869;65;69;NULL
12870;65;70;4
12871;65;71;NULL
12872;65;72;5
12873;65;73;NULL
12874;65;74;5
12875;65;75;NULL
12876;65;76;NULL
12877;65;77;3
12878;65;78;NULL
12879;65;79;NULL
12880;65;80;NULL
12881;65;81;NULL
12882;65;82;NULL
12883;65;83;NULL
12884;65;84;NULL
12885;65;85;NULL
12886;65;86;NULL
12887;65;87;NULL
12888;65;88;NULL
12889;65;89;NULL
12890;65;90;NULL
12891;65;91;NULL
12892;65;92;NULL
12893;65;93;NULL
12894;65;94;NULL
12895;65;95;NULL
12896;65;96;NULL
12897;65;97;NULL
12898;65;98;NULL
12899;65;99;NULL
12900;65;100;NULL
12901;65;101;NULL
12902;65;102;NULL
12903;65;103;NULL
12904;65;104;NULL
12905;65;105;NULL
12906;65;106;NULL
12907;65;107;NULL
12908;65;108;4
12909;65;109;NULL
12910;65;110;NULL
12911;65;111;3
12912;65;112;NULL
12913;65;113;NULL
12914;65;114;NULL
12915;65;115;NULL
12916;65;116;NULL
12917;65;117;NULL
12918;65;118;NULL
12919;65;119;NULL
12920;65;120;NULL
12921;65;121;4
12922;65;122;NULL
12923;65;123;NULL
12924;65;124;NULL
12925;65;125;4
12926;65;126;4
12927;65;127;NULL
12928;65;128;NULL
12929;65;129;4
12930;65;130;NULL
12931;65;131;NULL
12932;65;132;NULL
12933;65;133;4
12934;65;134;4
12935;65;135;NULL
12936;65;136;NULL
12937;65;137;NULL
12938;65;138;5
12939;65;139;NULL
12940;65;140;NULL
12941;65;141;NULL
12942;65;142;NULL
12943;65;143;4
12944;65;144;NULL
12945;65;145;NULL
12946;65;146;4
12947;65;147;NULL
12948;65;148;NULL
12949;65;149;NULL
12950;65;150;4
12951;65;151;NULL
12952;65;152;5
12953;65;153;NULL
12954;65;154;NULL
12955;65;155;NULL
12956;65;156;NULL
12957;65;157;NULL
12958;65;158;NULL
12959;65;159;NULL
12960;65;160;NULL
12961;65;161;NULL
12962;65;162;NULL
12963;65;163;NULL
12964;65;164;4
12965;65;165;NULL
12966;65;166;NULL
12967;65;167;NULL
12968;65;168;NULL
12969;65;169;NULL
12970;65;170;NULL
12971;65;171;3
12972;65;172;NULL
12973;65;173;NULL
12974;65;174;NULL
12975;65;175;4
12976;65;176;NULL
12977;65;177;NULL
12978;65;178;5
12979;65;179;NULL
12980;65;180;5
12981;65;181;NULL
12982;65;182;NULL
12983;65;183;4
12984;65;184;NULL
12985;65;185;NULL
12986;65;186;NULL
12987;65;187;NULL
12988;65;188;NULL
12989;65;189;4
12990;65;190;5
12991;65;191;NULL
12992;65;192;NULL
12993;65;193;NULL
12994;65;194;NULL
12995;65;195;NULL
12996;65;196;NULL
12997;65;197;NULL
12998;65;198;4
12999;65;199;NULL
13000;65;200;NULL
13001;66;1;5
13002;66;2;NULL
13003;66;3;NULL
13004;66;4;4
13005;66;5;NULL
13006;66;6;NULL
13007;66;7;4
13008;66;8;NULL
13009;66;9;NULL
13010;66;10;4
13011;66;11;4
13012;66;12;NULL
13013;66;13;NULL
13014;66;14;NULL
13015;66;15;NULL
13016;66;16;5
13017;66;17;NULL
13018;66;18;NULL
13019;66;19;NULL
13020;66;20;3
13021;66;21;NULL
13022;66;22;NULL
13023;66;23;NULL
13024;66;24;NULL
13025;66;25;NULL
13026;66;26;4
13027;66;27;NULL
13028;66;28;NULL
13029;66;29;4
13030;66;30;NULL
13031;66;31;NULL
13032;66;32;NULL
13033;66;33;NULL
13034;66;34;NULL
13035;66;35;3
13036;66;36;3
13037;66;37;4
13038;66;38;NULL
13039;66;39;4
13040;66;40;NULL
13041;66;41;NULL
13042;66;42;4
13043;66;43;NULL
13044;66;44;NULL
13045;66;45;NULL
13046;66;46;NULL
13047;66;47;5
13048;66;48;3
13049;66;49;5
13050;66;50;4
13051;66;51;NULL
13052;66;52;4
13053;66;53;NULL
13054;66;54;4
13055;66;55;5
13056;66;56;5
13057;66;57;NULL
13058;66;58;4
13059;66;59;NULL
13060;66;60;4
13061;66;61;NULL
13062;66;62;NULL
13063;66;63;NULL
13064;66;64;NULL
13065;66;65;NULL
13066;66;66;NULL
13067;66;67;4
13068;66;68;NULL
13069;66;69;NULL
13070;66;70;4
13071;66;71;NULL
13072;66;72;4
13073;66;73;NULL
13074;66;74;NULL
13075;66;75;NULL
13076;66;76;NULL
13077;66;77;3
13078;66;78;NULL
13079;66;79;4
13080;66;80;NULL
13081;66;81;NULL
13082;66;82;4
13083;66;83;NULL
13084;66;84;NULL
13085;66;85;NULL
13086;66;86;NULL
13087;66;87;NULL
13088;66;88;NULL
13089;66;89;NULL
13090;66;90;4
13091;66;91;NULL
13092;66;92;NULL
13093;66;93;NULL
13094;66;94;NULL
13095;66;95;3
13096;66;96;3
13097;66;97;4
13098;66;98;NULL
13099;66;99;NULL
13100;66;100;NULL
13101;66;101;NULL
13102;66;102;4
13103;66;103;5
13104;66;104;NULL
13105;66;105;NULL
13106;66;106;NULL
13107;66;107;NULL
13108;66;108;3
13109;66;109;4
13110;66;110;NULL
13111;66;111;4
13112;66;112;NULL
13113;66;113;NULL
13114;66;114;NULL
13115;66;115;NULL
13116;66;116;NULL
13117;66;117;NULL
13118;66;118;NULL
13119;66;119;4
13120;66;120;NULL
13121;66;121;4
13122;66;122;NULL
13123;66;123;NULL
13124;66;124;NULL
13125;66;125;4
13126;66;126;4
13127;66;127;NULL
13128;66;128;5
13129;66;129;5
13130;66;130;NULL
13131;66;131;NULL
13132;66;132;NULL
13133;66;133;3
13134;66;134;2
13135;66;135;NULL
13136;66;136;NULL
13137;66;137;3
13138;66;138;4
13139;66;139;NULL
13140;66;140;NULL
13141;66;141;NULL
13142;66;142;NULL
13143;66;143;4
13144;66;144;NULL
13145;66;145;NULL
13146;66;146;3
13147;66;147;NULL
13148;66;148;NULL
13149;66;149;NULL
13150;66;150;NULL
13151;66;151;NULL
13152;66;152;4
13153;66;153;NULL
13154;66;154;4
13155;66;155;NULL
13156;66;156;4
13157;66;157;NULL
13158;66;158;5
13159;66;159;NULL
13160;66;160;NULL
13161;66;161;NULL
13162;66;162;NULL
13163;66;163;NULL
13164;66;164;5
13165;66;165;3
13166;66;166;NULL
13167;66;167;NULL
13168;66;168;NULL
13169;66;169;2
13170;66;170;5
13171;66;171;4
13172;66;172;NULL
13173;66;173;NULL
13174;66;174;NULL
13175;66;175;3
13176;66;176;NULL
13177;66;177;4
13178;66;178;4
13179;66;179;NULL
13180;66;180;5
13181;66;181;4
13182;66;182;4
13183;66;183;4
13184;66;184;NULL
13185;66;185;4
13186;66;186;NULL
13187;66;187;NULL
13188;66;188;NULL
13189;66;189;3
13190;66;190;NULL
13191;66;191;NULL
13192;66;192;NULL
13193;66;193;NULL
13194;66;194;NULL
13195;66;195;NULL
13196;66;196;NULL
13197;66;197;NULL
13198;66;198;2
13199;66;199;NULL
13200;66;200;NULL
13201;67;1;NULL
13202;67;2;NULL
13203;67;3;NULL
13204;67;4;4
13205;67;5;NULL
13206;67;6;NULL
13207;67;7;3
13208;67;8;NULL
13209;67;9;NULL
13210;67;10;NULL
13211;67;11;NULL
13212;67;12;NULL
13213;67;13;NULL
13214;67;14;NULL
13215;67;15;NULL
13216;67;16;NULL
13217;67;17;NULL
13218;67;18;3
13219;67;19;NULL
13220;67;20;NULL
13221;67;21;2
13222;67;22;NULL
13223;67;23;NULL
13224;67;24;NULL
13225;67;25;NULL
13226;67;26;NULL
13227;67;27;NULL
13228;67;28;NULL
13229;67;29;NULL
13230;67;30;NULL
13231;67;31;NULL
13232;67;32;NULL
13233;67;33;NULL
13234;67;34;NULL
13235;67;35;4
13236;67;36;NULL
13237;67;37;5
13238;67;38;NULL
13239;67;39;NULL
13240;67;40;NULL
13241;67;41;NULL
13242;67;42;NULL
13243;67;43;NULL
13244;67;44;NULL
13245;67;45;NULL
13246;67;46;NULL
13247;67;47;NULL
13248;67;48;NULL
13249;67;49;5
13250;67;50;4
13251;67;51;NULL
13252;67;52;2
13253;67;53;NULL
13254;67;54;NULL
13255;67;55;5
13256;67;56;NULL
13257;67;57;NULL
13258;67;58;2
13259;67;59;NULL
13260;67;60;NULL
13261;67;61;NULL
13262;67;62;3
13263;67;63;5
13264;67;64;NULL
13265;67;65;NULL
13266;67;66;NULL
13267;67;67;NULL
13268;67;68;NULL
13269;67;69;NULL
13270;67;70;5
13271;67;71;NULL
13272;67;72;4
13273;67;73;NULL
13274;67;74;NULL
13275;67;75;NULL
13276;67;76;2
13277;67;77;NULL
13278;67;78;NULL
13279;67;79;NULL
13280;67;80;NULL
13281;67;81;NULL
13282;67;82;NULL
13283;67;83;NULL
13284;67;84;NULL
13285;67;85;NULL
13286;67;86;NULL
13287;67;87;NULL
13288;67;88;NULL
13289;67;89;NULL
13290;67;90;NULL
13291;67;91;3
13292;67;92;NULL
13293;67;93;NULL
13294;67;94;NULL
13295;67;95;NULL
13296;67;96;NULL
13297;67;97;NULL
13298;67;98;NULL
13299;67;99;NULL
13300;67;100;NULL
13301;67;101;NULL
13302;67;102;NULL
13303;67;103;5
13304;67;104;NULL
13305;67;105;NULL
13306;67;106;NULL
13307;67;107;NULL
13308;67;108;2
13309;67;109;NULL
13310;67;110;NULL
13311;67;111;4
13312;67;112;NULL
13313;67;113;NULL
13314;67;114;5
13315;67;115;NULL
13316;67;116;3
13317;67;117;NULL
13318;67;118;NULL
13319;67;119;NULL
13320;67;120;5
13321;67;121;NULL
13322;67;122;NULL
13323;67;123;NULL
13324;67;124;NULL
13325;67;125;NULL
13326;67;126;NULL
13327;67;127;NULL
13328;67;128;5
13329;67;129;NULL
13330;67;130;NULL
13331;67;131;NULL
13332;67;132;NULL
13333;67;133;2
13334;67;134;NULL
13335;67;135;NULL
13336;67;136;NULL
13337;67;137;NULL
13338;67;138;NULL
13339;67;139;NULL
13340;67;140;NULL
13341;67;141;NULL
13342;67;142;NULL
13343;67;143;NULL
13344;67;144;NULL
13345;67;145;NULL
13346;67;146;NULL
13347;67;147;NULL
13348;67;148;5
13349;67;149;NULL
13350;67;150;NULL
13351;67;151;NULL
13352;67;152;NULL
13353;67;153;NULL
13354;67;154;NULL
13355;67;155;NULL
13356;67;156;NULL
13357;67;157;NULL
13358;67;158;5
13359;67;159;NULL
13360;67;160;NULL
13361;67;161;NULL
13362;67;162;NULL
13363;67;163;NULL
13364;67;164;NULL
13365;67;165;4
13366;67;166;NULL
13367;67;167;NULL
13368;67;168;NULL
13369;67;169;4
13370;67;170;NULL
13371;67;171;4
13372;67;172;NULL
13373;67;173;NULL
13374;67;174;NULL
13375;67;175;NULL
13376;67;176;NULL
13377;67;177;5
13378;67;178;NULL
13379;67;179;NULL
13380;67;180;5
13381;67;181;NULL
13382;67;182;NULL
13383;67;183;NULL
13384;67;184;NULL
13385;67;185;NULL
13386;67;186;NULL
13387;67;187;NULL
13388;67;188;NULL
13389;67;189;NULL
13390;67;190;NULL
13391;67;191;NULL
13392;67;192;NULL
13393;67;193;NULL
13394;67;194;NULL
13395;67;195;NULL
13396;67;196;NULL
13397;67;197;NULL
13398;67;198;NULL
13399;67;199;NULL
13400;67;200;NULL
13401;68;1;NULL
13402;68;2;3
13403;68;3;NULL
13404;68;4;NULL
13405;68;5;5
13406;68;6;NULL
13407;68;7;NULL
13408;68;8;NULL
13409;68;9;NULL
13410;68;10;NULL
13411;68;11;NULL
13412;68;12;4
13413;68;13;NULL
13414;68;14;NULL
13415;68;15;NULL
13416;68;16;NULL
13417;68;17;NULL
13418;68;18;3
13419;68;19;NULL
13420;68;20;NULL
13421;68;21;NULL
13422;68;22;NULL
13423;68;23;NULL
13424;68;24;NULL
13425;68;25;NULL
13426;68;26;NULL
13427;68;27;NULL
13428;68;28;NULL
13429;68;29;NULL
13430;68;30;NULL
13431;68;31;NULL
13432;68;32;NULL
13433;68;33;NULL
13434;68;34;NULL
13435;68;35;2
13436;68;36;NULL
13437;68;37;NULL
13438;68;38;NULL
13439;68;39;NULL
13440;68;40;NULL
13441;68;41;NULL
13442;68;42;NULL
13443;68;43;NULL
13444;68;44;NULL
13445;68;45;NULL
13446;68;46;NULL
13447;68;47;5
13448;68;48;3
13449;68;49;4
13450;68;50;NULL
13451;68;51;NULL
13452;68;52;3
13453;68;53;NULL
13454;68;54;NULL
13455;68;55;NULL
13456;68;56;NULL
13457;68;57;NULL
13458;68;58;NULL
13459;68;59;NULL
13460;68;60;NULL
13461;68;61;NULL
13462;68;62;NULL
13463;68;63;3
13464;68;64;NULL
13465;68;65;NULL
13466;68;66;NULL
13467;68;67;4
13468;68;68;NULL
13469;68;69;NULL
13470;68;70;NULL
13471;68;71;NULL
13472;68;72;4
13473;68;73;NULL
13474;68;74;NULL
13475;68;75;NULL
13476;68;76;NULL
13477;68;77;NULL
13478;68;78;NULL
13479;68;79;NULL
13480;68;80;NULL
13481;68;81;NULL
13482;68;82;NULL
13483;68;83;NULL
13484;68;84;NULL
13485;68;85;NULL
13486;68;86;NULL
13487;68;87;NULL
13488;68;88;NULL
13489;68;89;NULL
13490;68;90;NULL
13491;68;91;NULL
13492;68;92;NULL
13493;68;93;NULL
13494;68;94;NULL
13495;68;95;NULL
13496;68;96;NULL
13497;68;97;NULL
13498;68;98;NULL
13499;68;99;NULL
13500;68;100;NULL
13501;68;101;NULL
13502;68;102;NULL
13503;68;103;NULL
13504;68;104;NULL
13505;68;105;NULL
13506;68;106;NULL
13507;68;107;NULL
13508;68;108;NULL
13509;68;109;NULL
13510;68;110;NULL
13511;68;111;4
13512;68;112;NULL
13513;68;113;NULL
13514;68;114;NULL
13515;68;115;NULL
13516;68;116;NULL
13517;68;117;NULL
13518;68;118;NULL
13519;68;119;NULL
13520;68;120;NULL
13521;68;121;NULL
13522;68;122;NULL
13523;68;123;NULL
13524;68;124;NULL
13525;68;125;NULL
13526;68;126;5
13527;68;127;NULL
13528;68;128;NULL
13529;68;129;NULL
13530;68;130;NULL
13531;68;131;NULL
13532;68;132;NULL
13533;68;133;NULL
13534;68;134;NULL
13535;68;135;NULL
13536;68;136;NULL
13537;68;137;NULL
13538;68;138;NULL
13539;68;139;NULL
13540;68;140;NULL
13541;68;141;NULL
13542;68;142;NULL
13543;68;143;NULL
13544;68;144;NULL
13545;68;145;NULL
13546;68;146;NULL
13547;68;147;NULL
13548;68;148;4
13549;68;149;NULL
13550;68;150;NULL
13551;68;151;NULL
13552;68;152;NULL
13553;68;153;NULL
13554;68;154;NULL
13555;68;155;NULL
13556;68;156;NULL
13557;68;157;NULL
13558;68;158;4
13559;68;159;NULL
13560;68;160;NULL
13561;68;161;NULL
13562;68;162;NULL
13563;68;163;NULL
13564;68;164;4
13565;68;165;3
13566;68;166;NULL
13567;68;167;NULL
13568;68;168;NULL
13569;68;169;NULL
13570;68;170;3
13571;68;171;NULL
13572;68;172;NULL
13573;68;173;NULL
13574;68;174;NULL
13575;68;175;2
13576;68;176;NULL
13577;68;177;NULL
13578;68;178;NULL
13579;68;179;NULL
13580;68;180;NULL
13581;68;181;NULL
13582;68;182;NULL
13583;68;183;NULL
13584;68;184;NULL
13585;68;185;NULL
13586;68;186;NULL
13587;68;187;NULL
13588;68;188;NULL
13589;68;189;4
13590;68;190;NULL
13591;68;191;NULL
13592;68;192;NULL
13593;68;193;NULL
13594;68;194;NULL
13595;68;195;NULL
13596;68;196;NULL
13597;68;197;NULL
13598;68;198;3
13599;68;199;NULL
13600;68;200;NULL
13601;69;1;4
13602;69;2;4
13603;69;3;NULL
13604;69;4;5
13605;69;5;NULL
13606;69;6;4
13607;69;7;4
13608;69;8;NULL
13609;69;9;NULL
13610;69;10;NULL
13611;69;11;3
13612;69;12;NULL
13613;69;13;NULL
13614;69;14;NULL
13615;69;15;NULL
13616;69;16;NULL
13617;69;17;NULL
13618;69;18;5
13619;69;19;NULL
13620;69;20;5
13621;69;21;4
13622;69;22;NULL
13623;69;23;5
13624;69;24;NULL
13625;69;25;4
13626;69;26;4
13627;69;27;4
13628;69;28;NULL
13629;69;29;NULL
13630;69;30;4
13631;69;31;NULL
13632;69;32;NULL
13633;69;33;NULL
13634;69;34;NULL
13635;69;35;3
13636;69;36;3
13637;69;37;3
13638;69;38;NULL
13639;69;39;4
13640;69;40;NULL
13641;69;41;NULL
13642;69;42;NULL
13643;69;43;NULL
13644;69;44;NULL
13645;69;45;NULL
13646;69;46;NULL
13647;69;47;4
13648;69;48;4
13649;69;49;5
13650;69;50;NULL
13651;69;51;NULL
13652;69;52;5
13653;69;53;4
13654;69;54;NULL
13655;69;55;4
13656;69;56;4
13657;69;57;NULL
13658;69;58;3
13659;69;59;NULL
13660;69;60;NULL
13661;69;61;NULL
13662;69;62;NULL
13663;69;63;2
13664;69;64;NULL
13665;69;65;NULL
13666;69;66;NULL
13667;69;67;4
13668;69;68;NULL
13669;69;69;NULL
13670;69;70;3
13671;69;71;NULL
13672;69;72;5
13673;69;73;NULL
13674;69;74;NULL
13675;69;75;NULL
13676;69;76;2
13677;69;77;3
13678;69;78;NULL
13679;69;79;NULL
13680;69;80;NULL
13681;69;81;NULL
13682;69;82;NULL
13683;69;83;NULL
13684;69;84;NULL
13685;69;85;NULL
13686;69;86;NULL
13687;69;87;NULL
13688;69;88;NULL
13689;69;89;NULL
13690;69;90;NULL
13691;69;91;4
13692;69;92;5
13693;69;93;5
13694;69;94;NULL
13695;69;95;NULL
13696;69;96;NULL
13697;69;97;NULL
13698;69;98;NULL
13699;69;99;NULL
13700;69;100;NULL
13701;69;101;NULL
13702;69;102;4
13703;69;103;5
13704;69;104;NULL
13705;69;105;NULL
13706;69;106;NULL
13707;69;107;NULL
13708;69;108;4
13709;69;109;4
13710;69;110;NULL
13711;69;111;4
13712;69;112;NULL
13713;69;113;3
13714;69;114;4
13715;69;115;NULL
13716;69;116;5
13717;69;117;NULL
13718;69;118;NULL
13719;69;119;3
13720;69;120;NULL
13721;69;121;4
13722;69;122;4
13723;69;123;NULL
13724;69;124;4
13725;69;125;4
13726;69;126;5
13727;69;127;5
13728;69;128;4
13729;69;129;4
13730;69;130;4
13731;69;131;NULL
13732;69;132;NULL
13733;69;133;4
13734;69;134;3
13735;69;135;NULL
13736;69;136;NULL
13737;69;137;NULL
13738;69;138;4
13739;69;139;NULL
13740;69;140;NULL
13741;69;141;NULL
13742;69;142;5
13743;69;143;3
13744;69;144;NULL
13745;69;145;NULL
13746;69;146;3
13747;69;147;NULL
13748;69;148;3
13749;69;149;NULL
13750;69;150;3
13751;69;151;3
13752;69;152;5
13753;69;153;NULL
13754;69;154;NULL
13755;69;155;NULL
13756;69;156;4
13757;69;157;NULL
